   Row     Odds(this row)  Evens(this row)	   Odd Percentage(this row)      Total Odds      Total Evens  	    Total Odds Percentage     
      3588             3414             174	0.9515050167224081                     5328846         1109820	0.8276319970627456
      3589             3411             178	0.9504040122596824                     5332257         1109998	0.8277003937285935
      3590             3414             176	0.950974930362117                      5335671         1110174	0.8277690512260223
      3591             3416             175	0.9512670565302144                     5339087         1110349	0.8278378140352117
      3592             3418             174	0.9515590200445434                     5342505         1110523	0.8279066819483815
      3593             3414             179	0.9501809073197884                     5345919         1110702	0.8279747254794729
      3594             3419             175	0.9513077351140791                     5349338         1110877	0.8280433391148747
      3595             3417             178	0.9504867872044507                     5352755         1111055	0.8281114389191514
      3596             3420             176	0.9510567296996663                     5356175         1111231	0.8281797988250622
      3597             3421             176	0.9510703363914373                     5359596         1111407	0.8282481092961941
      3598             3422             176	0.9510839355197331                     5363018         1111583	0.828316370383287
      3599             3422             177	0.9508196721311475                     5366440         1111760	0.8283844277731469
      3600             3425             175	0.9513888888888888                     5369865         1111935	0.8284527446079792
      3601             3422             179	0.9502915856706471                     5373287         1112114	0.8285203952693133
      3602             3424             178	0.9505830094392005                     5376711         1112292	0.8285881513693244
      3603             3428             175	0.9514293644185401                     5380139         1112467	0.8286563207439355
      3604             3428             176	0.951165371809101                      5383567         1112643	0.8287242869303794
      3605             3427             178	0.950624133148405                      5386994         1112821	0.8287918963847433
      3606             3430             176	0.9511924570160843                     5390424         1112997	0.8288597647299782
      3607             3430             177	0.9509287496534516                     5393854         1113174	0.8289274304644147
      3608             3434             174	0.9517738359201774                     5397288         1113348	0.8289955082729245
      3609             3433             176	0.9512330285397617                     5400721         1113524	0.8290632298908008
      3610             3432             178	0.9506925207756233                     5404153         1113702	0.8291305958785521
      3611             3433             178	0.9507061755746331                     5407586         1113880	0.829197913475283
      3612             3438             174	0.9518272425249169                     5411024         1114054	0.8292657957498746
      3613             3435             178	0.9507334624965402                     5414459         1114232	0.82933301637342
      3614             3438             176	0.951300498063088                      5417897         1114408	0.8294004949248389
      3615             3440             175	0.9515905947441217                     5421337         1114583	0.8294680779446505
      3616             3442             174	0.9518805309734514                     5424779         1114757	0.8295357652286034
      3617             3438             179	0.9505114735969035                     5428217         1114936	0.8296026395836992
      3618             3443             175	0.9516307352128248                     5431660         1115111	0.8296700770501977
      3619             3441             178	0.950815142304504                      5435101         1115289	0.8297370080254763
      3620             3444             176	0.9513812154696133                     5438545         1115465	0.8298041962096487
      3621             3445             176	0.9513946423639879                     5441990         1115641	0.8298713361578289
      3622             3446             176	0.951408061844285                      5445436         1115817	0.8299384279191795
      3623             3446             177	0.9511454595638973                     5448882         1115994	0.8300053192169966
      3624             3449             175	0.951710816777042                      5452331         1116169	0.8300724670777194
      3625             3446             179	0.9506206896551724                     5455777         1116348	0.8301389580995492
      3626             3448             178	0.9509100937672367                     5459225         1116526	0.8302055537078579
      3627             3452             175	0.9517507582023711                     5462677         1116701	0.8302725576794645
      3628             3452             176	0.9514884233737596                     5466129         1116877	0.830339361683705
      3629             3451             178	0.9509506751171122                     5469580         1117055	0.8304058141979933
      3630             3454             176	0.9515151515151515                     5473034         1117231	0.8304725227286004
      3631             3454             177	0.951253098320022                      5476488         1117408	0.8305390318561288
      3632             3459             173	0.9523678414096917                     5479947         1117581	0.830606099739175
      3633             3458             175	0.9518304431599229                     5483405         1117756	0.8306728164939471
      3634             3457             177	0.9512933406714364                     5486862         1117933	0.8307391826695605
      3635             3458             177	0.9513067400275104                     5490320         1118110	0.8308055014579863
      3636             3463             173	0.9524202420242024                     5493783         1118283	0.8308723778619269
      3637             3460             177	0.951333516634589                      5497243         1118460	0.8309386016875304
      3638             3463             175	0.9518966465090709                     5500706         1118635	0.8310050804151048
      3639             3465             174	0.9521846661170651                     5504171         1118809	0.8310716626050509
      3640             3467             173	0.9524725274725274                     5507638         1118982	0.8311383480567771
      3641             3463             178	0.9511123317769844                     5511101         1119160	0.8312042316282874
      3642             3468             174	0.9522240527182867                     5514569         1119334	0.831270671277527
      3643             3466             177	0.9514136700521548                     5518035         1119511	0.8313366114524856
      3644             3469             175	0.9519758507135017                     5521504         1119686	0.8314028058224505
      3645             3470             175	0.9519890260631001                     5524974         1119861	0.8314689529536851
      3646             3471             175	0.9520021941854087                     5528445         1120036	0.831535052894037
      3647             3471             176	0.9517411571154374                     5531916         1120212	0.8316009553634566
      3648             3474             174	0.9523026315789473                     5535390         1120386	0.8316671113931718
      3649             3471             178	0.9512195121951219                     5538861         1120564	0.8317326195579948
      3650             3473             177	0.9515068493150685                     5542334         1120741	0.8317982312971113
      3651             3477             174	0.952341824157765                      5545811         1120915	0.831864246408207
      3652             3477             175	0.9520810514786419                     5549288         1121090	0.8319300645330744
      3653             3476             177	0.9515466739666028                     5552764         1121267	0.8319955361310128
      3654             3479             175	0.9521072796934866                     5556243         1121442	0.8320612607512933
      3655             3479             176	0.9518467852257182                     5559722         1121618	0.8321267889375484
      3656             3483             173	0.9526805251641138                     5563205         1121791	0.8321927193374536
      3657             3482             175	0.9521465682253213                     5566687         1121966	0.8322583037272228
      3658             3481             177	0.9516129032258065                     5570168         1122143	0.8323235426446858
      3659             3482             177	0.9516261273572014                     5573650         1122320	0.8323887353139277
      3660             3487             173	0.9527322404371584                     5577137         1122493	0.8324544788294279
      3661             3484             177	0.951652553947009                      5580621         1122670	0.8325195788158384
      3662             3487             175	0.952211906062261                      5584108         1122845	0.832584930891867
      3663             3489             174	0.9524979524979525                     5587597         1123019	0.8326503855979839
      3664             3491             173	0.9527838427947598                     5591088         1123192	0.8327159427369726
      3665             3487             178	0.9514324693042292                     5594575         1123370	0.8327807089816901
      3666             3492             174	0.9525368248772504                     5598067         1123544	0.8328460245616713
      3667             3490             177	0.9517316607581129                     5601557         1123721	0.8329108477002735
      3668             3493             175	0.9522900763358778                     5605050         1123896	0.8329759222320999
      3669             3494             175	0.952303079858272                      5608544         1124071	0.8330409506558745
      3670             3495             175	0.952316076294278                      5612039         1124246	0.8331059330179765
      3671             3495             176	0.952056660310542                      5615534         1124422	0.8331707209958047
      3672             3498             174	0.9526143790849673                     5619032         1124596	0.833235759742382
      3673             3495             178	0.9515382521099919                     5622527         1124774	0.8333001595749174
      3674             3497             177	0.95182362547632                       5626024         1124951	0.8333646621413944
      3675             3501             174	0.9526530612244898                     5629525         1125125	0.8334295633378488
      3676             3501             175	0.9523939064200218                     5633026         1125300	0.8334942706226365
      3677             3500             177	0.9518629317378298                     5636526         1125477	0.8335586363981204
      3678             3503             175	0.9524197933659597                     5640029         1125652	0.8336232524116937
      3679             3503             176	0.9521609132916553                     5643532         1125828	0.8336876750534763
      3680             3507             173	0.9529891304347826                     5647039         1126001	0.8337524951867994
      3681             3506             175	0.9524585710404782                     5650545         1126176	0.8338169743154543
      3682             3505             177	0.9519282998370451                     5654050         1126353	0.8338811129662942
      3683             3506             177	0.9519413521585663                     5657556         1126530	0.8339452064729133
      3684             3511             173	0.9530401737242128                     5661067         1126703	0.8340098441756276
      3685             3508             177	0.9519674355495251                     5664575         1126880	0.8340738472094713
      3686             3511             175	0.9525230602278894                     5668086         1127055	0.834138099562614
      3687             3513             174	0.9528071602929211                     5671599         1127229	0.834202453717023
      3688             3515             173	0.9530911062906724                     5675114         1127402	0.834266909478787
      3689             3511             178	0.9517484413120086                     5678625         1127580	0.8343305851057968
      3690             3516             174	0.9528455284552846                     5682141         1127754	0.834394803444106
      3691             3514             177	0.9520455161202926                     5685655         1127931	0.8344585362245373
      3692             3518             174	0.9528710725893824                     5689173         1128105	0.8345226643243828
      3693             3519             174	0.9528838342810723                     5692692         1128279	0.8345867472534335
      3694             3520             174	0.952896589063346                      5696212         1128453	0.834650785056849
      3695             3520             175	0.952638700947226                      5699732         1128628	0.8347146313316814
      3696             3523             173	0.9531926406926406                     5703255         1128801	0.8347787254671215
      3697             3520             177	0.9521233432512848                     5706775         1128978	0.8348421892950199
      3698             3522             176	0.9524067063277447                     5710297         1129154	0.8349057548624882
      3699             3526             173	0.9532306028656393                     5713823         1129327	0.8349697142397873
      3700             3526             174	0.952972972972973                      5717349         1129501	0.8350334825503699
      3701             3525             176	0.9524452850580925                     5720874         1129677	0.8350969141022379
      3702             3528             174	0.9529983792544571                     5724402         1129851	0.8351605929924092
      3703             3528             175	0.9527410207939508                     5727930         1130026	0.8352240813443539
      3704             3532             172	0.9535637149028078                     5731462         1130198	0.8352879623881102
      3705             3531             174	0.9530364372469635                     5734993         1130372	0.8353515071667712
      3706             3530             176	0.9525094441446303                     5738523         1130548	0.8354147161967026
      3707             3531             176	0.9525222551928784                     5742054         1130724	0.8354778809965926
      3708             3536             172	0.95361380798274                       5745590         1130896	0.8355415833028672
      3709             3533             176	0.9525478565651119                     5749123         1131072	0.8356046594609601
      3710             3536             174	0.953099730458221                      5752659         1131246	0.8356679820537907
      3711             3538             173	0.9533818377795742                     5756197         1131419	0.8357314054674361
      3712             3540             172	0.9536637931034483                     5759737         1131591	0.8357949295114091
      3713             3536             177	0.9523296525720442                     5763273         1131768	0.8358576838049259
      3714             3541             173	0.9534194938072159                     5766814         1131941	0.8359209741467845
      3715             3539             176	0.9526244952893674                     5770353         1132117	0.8359837855144607
      3716             3542             174	0.9531754574811625                     5773895         1132291	0.8360468426422341
      3717             3543             174	0.9531880548829701                     5777438         1132465	0.8361098556665701
      3718             3544             174	0.9532006455083378                     5780982         1132639	0.8361728246312605
      3719             3544             175	0.9529443398763109                     5784526         1132814	0.8362356050158009
      3720             3547             173	0.953494623655914                      5788073         1132987	0.836298630556591
      3721             3544             177	0.9524321418973394                     5791617         1133164	0.836361034377838
      3722             3546             176	0.9527135948414831                     5795163         1133340	0.8364235391108296
      3723             3550             173	0.9535320977706151                     5798713         1133513	0.8364864330735899
      3724             3550             174	0.9532760472610097                     5802263         1133687	0.8365491389067107
      3725             3549             176	0.952751677852349                      5805812         1133863	0.8366115127869821
      3726             3552             174	0.9533011272141707                     5809364         1134037	0.8366741313082738
      3727             3552             175	0.9530453447813254                     5812916         1134212	0.8367365622167895
      3728             3556             172	0.953862660944206                      5816472         1134384	0.836799381256064
      3729             3552             177	0.9525341914722446                     5820024         1134561	0.8368614374545713
      3730             3554             176	0.9528150134048258                     5823578         1134737	0.8369235942897095
      3731             3555             176	0.9528276601447333                     5827133         1134913	0.8369857079370059
      3732             3558             174	0.9533762057877814                     5830691         1135087	0.8370480655570706
      3733             3557             176	0.9528529332976159                     5834248         1135263	0.8371100928027806
      3734             3560             174	0.953401178361007                      5837808         1135437	0.8371723637990635
      3735             3560             175	0.9531459170013387                     5841368         1135612	0.8372344481423195
      3736             3564             172	0.9539614561027837                     5844932         1135784	0.8372969191125953
      3737             3560             177	0.9526358041209526                     5848492         1135961	0.8373586306615565
      3738             3562             176	0.9529159978598181                     5852054         1136137	0.8374204425723338
      3739             3563             176	0.9529285905322279                     5855617         1136313	0.8374822116354139
      3740             3566             174	0.953475935828877                      5859183         1136487	0.8375442237841407
      3741             3565             176	0.9529537556802994                     5862748         1136663	0.8376059071256139
      3742             3568             174	0.9535008017103154                     5866316         1136837	0.8376678333316436
      3743             3568             175	0.9532460593107134                     5869884         1137012	0.8377295738369743
      3744             3572             172	0.9540598290598291                     5873456         1137184	0.8377916994739425
      3745             3568             177	0.9527369826435247                     5877024         1137361	0.8378530690858856
      3746             3570             176	0.9530165509877202                     5880594         1137537	0.8379145387853262
      3747             3571             176	0.9530290899386176                     5884165         1137713	0.8379759659737751
      3748             3574             174	0.9535752401280683                     5887739         1137887	0.8380376353651617
      3749             3573             176	0.9530541477727394                     5891312         1138063	0.8380989775051124
      3750             3576             174	0.9536                                 5894888         1138237	0.8381605616280103
      3751             3576             175	0.953345774460144                      5898464         1138412	0.8382219609951916
      3752             3580             172	0.9541577825159915                     5902044         1138584	0.8382837440069266
      3753             3577             176	0.9531041833200107                     5905621         1138760	0.8383449163240887
      3754             3579             175	0.9533830580713906                     5909200         1138935	0.8384061883037144
      3755             3580             175	0.9533954727030626                     5912780         1139110	0.8384674179546192
      3756             3583             173	0.9539403620873269                     5916363         1139283	0.838528888779284
      3757             3582             175	0.9534202821400053                     5919945         1139458	0.8385900337464797
      3758             3585             173	0.9539648749334753                     5923530         1139631	0.838651419668899
      3759             3585             174	0.9537110933758979                     5927115         1139805	0.8387126216229984
      3760             3589             171	0.9545212765957447                     5930704         1139976	0.8387742055926728
      3761             3585             176	0.9532039351236373                     5934289         1140152	0.8388350401112964
      3762             3587             175	0.9534821903242956                     5937876         1140327	0.8388959740205247
      3763             3588             175	0.9534945522189742                     5941464         1140502	0.8389568659324261
      3764             3591             173	0.95403825717322                       5945055         1140675	0.8390179981455687
      3765             3590             175	0.953519256308101                      5948645         1140850	0.8390788060362551
      3766             3593             173	0.9540626659585767                     5952238         1141023	0.8391398540107293
      3767             3593             174	0.9538093973984603                     5955831         1141197	0.8392007189488332
      3768             3597             171	0.9546178343949044                     5959428         1141368	0.8392619644332833
      3769             3593             176	0.9533032634651101                     5963021         1141544	0.8393224637961648
      3770             3595             175	0.9535809018567639                     5966616         1141719	0.8393830622782973
      3771             3596             175	0.9535932113497746                     5970212         1141894	0.8394436190911665
      3772             3599             173	0.954135737009544                      5973811         1142067	0.8395044153370814
      3773             3598             175	0.9536178107606679                     5977409         1142242	0.8395648887845767
      3774             3601             173	0.9541600423953365                     5981010         1142415	0.8396256014487413
      3775             3601             174	0.953907284768212                      5984611         1142589	0.839686132001347
      3776             3605             171	0.9547139830508474                     5988216         1142760	0.8397470416391809
      3777             3601             176	0.9534021710352132                     5991817         1142936	0.8398072084625775
      3778             3603             175	0.9536791953414505                     5995420         1143111	0.8398674741343842
      3779             3604             175	0.9536914527652818                     5999024         1143286	0.8399276984617021
      3780             3607             173	0.9542328042328042                     6002631         1143459	0.8399881613581693
      3781             3606             175	0.9537159481618619                     6006237         1143634	0.8400483029693823
      3782             3609             173	0.9542570068746695                     6009846         1143807	0.8401086829344392
      3783             3609             174	0.9540047581284695                     6013455         1143981	0.8401688817056834
      3784             3613             171	0.9548097251585623                     6017068         1144152	0.8402294581090931
      3785             3609             176	0.9535006605019815                     6020677         1144328	0.840289294983046
      3786             3611             175	0.9537770734284206                     6024288         1144503	0.8403492304350901
      3787             3612             175	0.9537892791127541                     6027900         1144678	0.8404091248641702
      3788             3615             173	0.9543294614572334                     6031515         1144851	0.8404692570027783
      3789             3614             175	0.9538136711533386                     6035129         1145026	0.8405290693585306
      3790             3617             173	0.954353562005277                      6038746         1145199	0.8405891192095708
      3791             3617             174	0.9541018201002374                     6042363         1145373	0.8406489887775511
      3792             3621             171	0.9549050632911392                     6045984         1145544	0.8407092345326334
      3793             3617             176	0.9535987345109412                     6049601         1145720	0.8407687440212883
      3794             3619             175	0.9538745387453874                     6053220         1145895	0.8408283518182443
      3795             3620             175	0.9538866930171278                     6056840         1146070	0.8408879189105515
      3796             3623             173	0.9544257112750263                     6060463         1146243	0.8409477228570168
      3797             3622             175	0.9539109823544903                     6064085         1146418	0.8410072085123603
      3798             3625             173	0.954449710373881                      6067710         1146591	0.8410669308086812
      3799             3625             174	0.9541984732824428                     6071335         1146765	0.8411264737257728
      3800             3629             171	0.955                                  6074964         1146936	0.8411863913928468
      3801             3625             176	0.9536963956853459                     6078589         1147112	0.8412455760347681
      3802             3627             175	0.9539715938979485                     6082216         1147287	0.8413048587157375
      3803             3628             175	0.9539836970812516                     6085844         1147462	0.8413641010072019
      3804             3631             173	0.954521556256572                      6089475         1147635	0.8414235793016825
      3805             3630             175	0.9540078843626807                     6093105         1147810	0.8414827407862128
      3806             3633             173	0.9545454545454546                     6096738         1147983	0.8415421380616314
      3807             3633             174	0.9542947202521671                     6100371         1148157	0.8416013568547986
      3808             3637             171	0.9550945378151261                     6104008         1148328	0.8416609489687185
      3809             3633             176	0.9537936466264111                     6107641         1148504	0.8417198112772002
      3810             3635             175	0.9540682414698163                     6111276         1148679	0.8417787713560207
      3811             3636             175	0.9540802938861191                     6114912         1148854	0.8418376913573482
      3812             3639             173	0.9546169989506821                     6118551         1149027	0.8418968465147536
      3813             3638             175	0.954104379753475                      6122189         1149202	0.8419556863329176
      3814             3641             173	0.9546407970634504                     6125830         1149375	0.8420147610960791
      3815             3641             174	0.9543905635648755                     6129471         1149549	0.8420736582671843
      3816             3646             170	0.9554507337526206                     6133117         1149719	0.8421330646467942
      3817             3642             175	0.9541524757663086                     6136759         1149894	0.8421917442754582
      3818             3644             174	0.9544264012572027                     6140403         1150068	0.842250521262618
      3819             3645             174	0.9544383346425765                     6144048         1150242	0.8423092583376861
      3820             3648             172	0.9549738219895288                     6147696         1150414	0.8423682295827276
      3821             3647             174	0.9544621826746925                     6151343         1150588	0.8424268868056957
      3822             3650             172	0.9549973835688121                     6154993         1150760	0.8424857779889355
      3823             3650             173	0.9547475804342139                     6158643         1150933	0.8425444923207585
      3824             3654             170	0.9555439330543933                     6162297         1151103	0.8426035769956518
      3825             3650             175	0.954248366013072                      6165947         1151278	0.8426619380981178
      3826             3652             174	0.9545216936748563                     6169599         1151452	0.8427203962928274
      3827             3653             174	0.9545335772145284                     6173252         1151626	0.8427788148826506
      3828             3656             172	0.955067920585162                      6176908         1151798	0.8428374668051904
      3829             3655             174	0.9545573256724994                     6180563         1151972	0.8428958061570794
      3830             3658             172	0.9550913838120104                     6184221         1152144	0.8429543786330151
      3831             3658             173	0.9548420777864787                     6187879         1152317	0.8430127751357048
      3832             3662             170	0.9556367432150313                     6191541         1152487	0.843071540576915
      3833             3658             175	0.9543438559874772                     6195199         1152662	0.8431295856032116
      3834             3660             174	0.9546165884194053                     6198859         1152836	0.8431877274560492
      3835             3661             174	0.9546284224250325                     6202520         1153010	0.8432458300081708
      3836             3664             172	0.9551616266944735                     6206184         1153182	0.8433041650598706
      3837             3663             174	0.9546520719311963                     6209847         1153356	0.843362188982159
      3838             3666             172	0.9551849921834289                     6213513         1153528	0.8434204451963822
      3839             3666             173	0.9549361812972128                     6217179         1153701	0.8434785263089346
      3840             3670             170	0.9557291666666666                     6220849         1153871	0.8435369749631172
      3841             3666             175	0.9544389481905754                     6224515         1154046	0.8435947063390815
      3842             3668             174	0.954711087975013                      6228183         1154220	0.8436525342764409
      3843             3669             174	0.9547228727556596                     6231852         1154394	0.8437103232142552
      3844             3672             172	0.9552549427679501                     6235524         1154566	0.8437683438226057
      3845             3671             174	0.9547464239271781                     6239195         1154740	0.8438260547326965
      3846             3674             172	0.9552782111284451                     6242869         1154912	0.8438839971066999
      3847             3674             173	0.9550298934234468                     6246543         1155085	0.8439417652440787
      3848             3678             170	0.9558212058212058                     6250221         1155255	0.8439998995338045
      3849             3674             175	0.9545336451026241                     6253895         1155430	0.8440573196613727
      3850             3676             174	0.9548051948051948                     6257571         1155604	0.8441148360857528
      3851             3677             174	0.9548169306673592                     6261248         1155778	0.8441723138087961
      3852             3680             172	0.9553478712357217                     6264928         1155950	0.844230022377406
      3853             3679             174	0.954840384116273                      6268607         1156124	0.8442874226689155
      3854             3682             172	0.9553710430721328                     6272289         1156296	0.8443450536003828
      3855             3682             173	0.9551232166018159                     6275971         1156469	0.8444025111538068
      3856             3686             170	0.9559128630705395                     6279657         1156639	0.8444603334778498
      3857             3682             175	0.9546279491833031                     6283339         1156814	0.8445174447353435
      3858             3684             174	0.9548989113530326                     6287023         1156988	0.8445746520256351
      3859             3685             174	0.9549105986006737                     6290708         1157162	0.8446318209098709
      3860             3688             172	0.9554404145077721                     6294396         1157334	0.8446892198187534
      3861             3687             174	0.9549339549339549                     6298083         1157508	0.844746311861796
      3862             3690             172	0.9554634904194718                     6301773         1157680	0.8448036337248858
      3863             3690             173	0.9552161532487704                     6305463         1157853	0.8448607830621134
      3864             3694             170	0.9560041407867494                     6309157         1158023	0.8449182957957355
      3865             3690             175	0.9547218628719275                     6312847         1158198	0.8449751005381443
      3866             3692             174	0.9549922400413865                     6316539         1158372	0.8450320010499122
      3867             3693             174	0.9550038789759504                     6320232         1158546	0.8450888634480125
      3868             3696             172	0.9555325749741469                     6323928         1158718	0.8451459550538674
      3869             3695             174	0.9550271387955545                     6327623         1158892	0.8452027411953359
      3870             3698             172	0.9555555555555556                     6331321         1159064	0.8452597563409624
      3871             3698             173	0.9553087057607853                     6335019         1159237	0.8453165998065718
      3872             3702             170	0.956095041322314                      6338721         1159407	0.8453738053018033
      3873             3698             175	0.9548153885876581                     6342419         1159582	0.8454303058610629
      3874             3700             174	0.9550851832731028                     6346119         1159756	0.845486901926824
      3875             3701             174	0.9550967741935484                     6349820         1159930	0.8455434601684477
      3876             3704             172	0.95562435500516                       6353524         1160102	0.8456002468049382
      3877             3703             174	0.9551199380964663                     6357227         1160276	0.8456567293687811
      3878             3706             172	0.9556472408457968                     6360933         1160448	0.8457134401248919
      3879             3706             173	0.9554008765145656                     6364639         1160621	0.8457699800405567
      3880             3710             170	0.9561855670103093                     6368349         1160791	0.8458268806264726
      3881             3707             174	0.9551661942798247                     6372056         1160965	0.8458832120606062
      3882             3709             173	0.9554353426069037                     6375765         1161138	0.8459396386022217
      3883             3710             173	0.9554468194694824                     6379475         1161311	0.8459960274698155
      3884             3713             171	0.9559732234809475                     6383188         1161482	0.8460526437869383
      3885             3712             173	0.9554697554697554                     6386900         1161655	0.8461089572772538
      3886             3715             171	0.9559958826556871                     6390615         1161826	0.8461654980158071
      3887             3715             172	0.955749935683046                      6394330         1161998	0.8462218686113149
      3888             3719             169	0.9565329218106996                     6398049         1162167	0.8462785983892523
      3889             3715             174	0.9552584211879661                     6401764         1162341	0.8463346291464754
      3890             3717             173	0.9555269922879177                     6405481         1162514	0.8463907547507629
      3891             3718             173	0.955538421999486                      6409199         1162687	0.8464468429662042
      3892             3721             171	0.9560637204522097                     6412920         1162858	0.8465031578274865
      3893             3720             173	0.9555612638068328                     6416640         1163031	0.8465591712357964
      3894             3723             171	0.9560862865947611                     6420363         1163202	0.8466154110896392
      3895             3723             172	0.9558408215661104                     6424086         1163374	0.8466714816288982
      3896             3727             169	0.9566221765913757                     6427813         1163543	0.8467279100071187
      3897             3723             174	0.9553502694380293                     6431536         1163717	0.8467836423618805
      3898             3725             173	0.9556182657773217                     6435261         1163890	0.8468394693038735
      3899             3726             173	0.9556296486278533                     6438987         1164063	0.8468952591394243
      3900             3729             171	0.9561538461538461                     6442716         1164234	0.8469512748210518
      3901             3728             173	0.9556523968213279                     6446444         1164407	0.8470069904140811
      3902             3731             171	0.9561763198359815                     6450175         1164578	0.8470629316538567
      3903             3731             172	0.9559313348706123                     6453906         1164750	0.8471187044014062
      3904             3735             169	0.9567110655737705                     6457641         1164919	0.8471748336516866
      3905             3731             174	0.9554417413572344                     6461372         1165093	0.8472302698563489
      3906             3733             173	0.9557091653865848                     6465105         1165266	0.8472858003889981
      3907             3734             173	0.9557205016636806                     6468839         1165439	0.8473412940948706
      3908             3737             171	0.956243602865916                      6472576         1165610	0.847397012850957
      3909             3736             173	0.9557431568176004                     6476312         1165783	0.8474524328734464
      3910             3739             171	0.9562659846547314                     6480051         1165954	0.8475080777477911
      3911             3739             172	0.9560214778828944                     6483790         1166126	0.8475635549462243
      3912             3743             169	0.956799591002045                      6487533         1166295	0.8476193873183459
      3913             3739             174	0.9555328392537695                     6491272         1166469	0.8476745296034431
      3914             3741             173	0.955799693408278                      6495013         1166642	0.8477297659578773
      3915             3742             173	0.9558109833971903                     6498755         1166815	0.8477849657624938
      3916             3745             171	0.9563329928498467                     6502500         1166986	0.8478403898253416
      3917             3744             173	0.9558335460811845                     6506244         1167159	0.8478955165003064
      3918             3747             171	0.9563552833078101                     6509991         1167330	0.8479508672361101
      3919             3747             172	0.9561112528706303                     6513738         1167502	0.8480060511063318
      3920             3751             169	0.9568877551020408                     6517489         1167671	0.8480615888283393
      3921             3747             174	0.9556235654169855                     6521236         1167845	0.8481164394028363
      3922             3749             173	0.9558898521162672                     6524985         1168018	0.8481713837886193
      3923             3750             173	0.9559010960999236                     6528735         1168191	0.8482262918988698
      3924             3753             171	0.9564220183486238                     6532488         1168362	0.8482814234792263
      3925             3752             173	0.955923566878981                      6536240         1168535	0.8483362590082124
      3926             3755             171	0.956444218033622                      6539995         1168706	0.8483913178108737
      3927             3755             172	0.956200662083015                      6543750         1168878	0.8484462105523565
      3928             3759             169	0.9569755600814664                     6547509         1169047	0.8485014558308136
      3929             3755             174	0.9557139221175872                     6551264         1169221	0.848556016882359
      3930             3757             173	0.9559796437659033                     6555021         1169394	0.8486106714877437
      3931             3758             173	0.95599084202493                       6558779         1169567	0.8486652900892377
      3932             3761             171	0.9565106815869786                     6562540         1169738	0.848720131376549
      3933             3760             173	0.9560132214594457                     6566300         1169911	0.8487746779398856
      3934             3763             171	0.956532791052364                      6570063         1170082	0.8488294469935641
      3935             3763             172	0.956289707750953                      6573826         1170254	0.8488840507845994
      3936             3767             169	0.9570630081300813                     6577593         1170423	0.8489390058048408
      3937             3763             174	0.9558039116078232                     6581356         1170597	0.8489932795000176
      3938             3765             173	0.9560690705942103                     6585121         1170770	0.8490476464921954
      3939             3766             173	0.9560802234069561                     6588887         1170943	0.8491019777495126
      3940             3769             171	0.9565989847715736                     6592656         1171114	0.8491565309121728
      3941             3768             173	0.9561025120527785                     6596424         1171287	0.8492107906692203
      3942             3771             171	0.95662100456621                       6600195         1171458	0.8492652721370859
      3943             3771             172	0.9563783920872432                     6603966         1171630	0.8493195891350322
      3944             3775             169	0.9571501014198783                     6607741         1171799	0.8493742560614124
      3945             3771             174	0.955893536121673                      6611512         1171973	0.8494282445459842
